GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:0000000	REACTOME root term	3.486287026988782e-8	3.486287026988782e-8	+1	CMPK1,YWHAE,TAF13,AGFG1,UBL5,UFL1,UGP2,SNRNP27,TOR1AIP1,COX17,PTPN12,CMAS,POLI,NDUFS2,CNOT10,NUDT19,NPTN,COX8A,ARHGAP10,NDUFA1,CSTF2T,PCBP1,AP3S1,ACSL3,PROS1
REAC:R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	0.002386393747178256	0.002386393747178256	+1	UBL5,SNRNP27,CSTF2T,PCBP1
REAC:R-HSA-611105	Respiratory electron transport	0.002386393747178256	0.002386393747178256	+1	NDUFS2,COX8A,NDUFA1
REAC:R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	0.002390180583338886	0.002390180583338886	+1	NDUFS2,COX8A,NDUFA1
REAC:R-HSA-3700989	Transcriptional Regulation by TP53	0.002390180583338886	0.002390180583338886	+1	YWHAE,TAF13,CNOT10,COX8A
REAC:R-HSA-8953854	Metabolism of RNA	0.002390180583338886	0.002390180583338886	+1	UBL5,SNRNP27,CNOT10,CSTF2T,PCBP1
REAC:R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	0.005086808278794217	0.005086808278794217	+1	NDUFS2,COX8A,NDUFA1
REAC:R-HSA-72172	mRNA Splicing	0.005795809775647629	0.005795809775647629	+1	UBL5,SNRNP27,PCBP1
REAC:R-HSA-72163	mRNA Splicing - Major Pathway	0.005795809775647629	0.005795809775647629	+1	UBL5,SNRNP27,PCBP1
REAC:R-HSA-1430728	Metabolism	0.005795809775647629	0.005795809775647629	+1	CMPK1,UGP2,NDUFS2,NUDT19,COX8A,NDUFA1,ACSL3
REAC:R-HSA-6799198	Complex I biogenesis	0.009982051504041242	0.009982051504041242	+1	NDUFS2,NDUFA1
REAC:R-HSA-211728	Regulation of PAK-2p34 activity by PS-GAP/RHG10	0.018250451440309484	0.018250451440309484	+1	ARHGAP10
REAC:R-HSA-5628897	TP53 Regulates Metabolic Genes	0.018250451440309484	0.018250451440309484	+1	YWHAE,COX8A
REAC:R-HSA-73857	RNA Polymerase II Transcription	0.02042519008785648	0.02042519008785648	+1	YWHAE,TAF13,CNOT10,COX8A,CSTF2T
REAC:R-HSA-434313	Intracellular metabolism of fatty acids regulates insulin secretion	0.021351969753907463	0.021351969753907463	+1	ACSL3
REAC:R-HSA-173599	Formation of the active cofactor, UDP-glucuronate	0.021351969753907463	0.021351969753907463	+1	UGP2
REAC:R-HSA-74160	Gene expression (Transcription)	0.02755583324787072	0.02755583324787072	+1	YWHAE,TAF13,CNOT10,COX8A,CSTF2T
REAC:R-HSA-205025	NADE modulates death signalling	0.03792393397889504	0.03792393397889504	+1	YWHAE
REAC:R-HSA-9609507	Protein localization	0.04313540811191496	0.04313540811191496	+1	COX17,NUDT19
REAC:R-HSA-9634285	Constitutive Signaling by Overexpressed ERBB2	0.04357802516128688	0.04357802516128688	+1	PTPN12
REAC:R-HSA-8978868	Fatty acid metabolism	0.04357802516128688	0.04357802516128688	+1	NUDT19,ACSL3
REAC:R-HSA-400451	Free fatty acids regulate insulin secretion	0.04357802516128688	0.04357802516128688	+1	ACSL3
REAC:R-HSA-159740	Gamma-carboxylation of protein precursors	0.04357802516128688	0.04357802516128688	+1	PROS1
REAC:R-HSA-212436	Generic Transcription Pathway	0.04357802516128688	0.04357802516128688	+1	YWHAE,TAF13,CNOT10,COX8A
REAC:R-HSA-159782	Removal of aminoterminal propeptides from gamma-carboxylated proteins	0.04357802516128688	0.04357802516128688	+1	PROS1
REAC:R-HSA-3371511	HSF1 activation	0.04357802516128688	0.04357802516128688	+1	YWHAE
REAC:R-HSA-199991	Membrane Trafficking	0.04357802516128688	0.04357802516128688	+1	YWHAE,AGFG1,AP3S1
REAC:R-HSA-159854	Gamma-carboxylation, transport, and amino-terminal cleavage of proteins	0.04357802516128688	0.04357802516128688	+1	PROS1
REAC:R-HSA-9755779	SARS-CoV-2 targets host intracellular signalling and regulatory pathways	0.04357802516128688	0.04357802516128688	+1	YWHAE
REAC:R-HSA-109581	Apoptosis	0.04357802516128688	0.04357802516128688	+1	YWHAE,ARHGAP10
REAC:R-HSA-5357801	Programmed Cell Death	0.04357802516128688	0.04357802516128688	+1	YWHAE,ARHGAP10
REAC:R-HSA-159763	Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus	0.04357802516128688	0.04357802516128688	+1	PROS1
REAC:R-HSA-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	0.044722533316756484	0.044722533316756484	+1	YWHAE
REAC:R-HSA-3322077	Glycogen synthesis	0.0467317668883995	0.0467317668883995	+1	UGP2
REAC:R-HSA-9735871	SARS-CoV-1 targets host intracellular signalling and regulatory pathways	0.047273521267359175	0.047273521267359175	+1	YWHAE
REAC:R-HSA-111447	Activation of BAD and translocation to mitochondria 	0.047273521267359175	0.047273521267359175	+1	YWHAE
REAC:R-HSA-194315	Signaling by Rho GTPases	0.048189274158668416	0.048189274158668416	+1	YWHAE,TOR1AIP1,ARHGAP10
REAC:R-HSA-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	0.048189274158668416	0.048189274158668416	+1	YWHAE,TOR1AIP1,ARHGAP10
REAC:R-HSA-5656121	Translesion synthesis by POLI	0.048189274158668416	0.048189274158668416	+1	POLI
REAC:R-HSA-5653656	Vesicle-mediated transport	0.048189274158668416	0.048189274158668416	+1	YWHAE,AGFG1,AP3S1
REAC:R-HSA-1250196	SHC1 events in ERBB2 signaling	0.049764111208032646	0.049764111208032646	+1	PTPN12
WP:000000	WIKIPATHWAYS	1.520422751284709e-7	1.520422751284709e-7	+1	YWHAE,TAF13,IBTK,UGP2,TOR1AIP1,COX17,PTPN12,POLI,NDUFS2,CNOT10,COX8A,ARHGAP10,S100A6,NDUFA1,CSTF2T,PCBP1,CCDC124,AP3S1,ACSL3,PROS1,PET100
WP:WP111	Electron transport chain OXPHOS system in mitochondria	0.000015113547170473582	0.000015113547170473582	+1	COX17,NDUFS2,COX8A,NDUFA1
WP:WP4922	Mitochondrial complex IV assembly	0.000023119221326160744	0.000023119221326160744	+1	COX17,COX8A,PET100
WP:WP4396	Nonalcoholic fatty liver disease	0.0016096634597869538	0.0016096634597869538	+1	NDUFS2,COX8A,NDUFA1
WP:WP4324	Mitochondrial complex I assembly model OXPHOS system	0.005888458506786778	0.005888458506786778	+1	NDUFS2,NDUFA1
WP:WP4313	Ferroptosis	0.006403242909126673	0.006403242909126673	+1	PCBP1,ACSL3
WP:WP678	Arachidonate epoxygenase epoxide hydrolase	0.03159352964794494	0.03159352964794494	+1	COX8A
WP:WP5241	Mitochondrial beta oxidation	0.03552079953852358	0.03552079953852358	+1	ACSL3
WP:WP4352	Ciliary landscape	0.03939460105613265	0.03939460105613265	+1	CNOT10,ACSL3
WP:WP4724	Omega 9 fatty acid synthesis	0.03939460105613265	0.03939460105613265	+1	ACSL3
WP:WP5186	Vitamin K metabolism and activation of dependent proteins	0.03939460105613265	0.03939460105613265	+1	PROS1
WP:WP4723	Omega 3 omega 6 fatty acid synthesis	0.03939460105613265	0.03939460105613265	+1	ACSL3
WP:WP368	Mitochondrial long chain fatty acid beta oxidation	0.0398706766136836	0.0398706766136836	+1	ACSL3
WP:WP5123	Mitochondrial fatty acid oxidation disorders	0.0398706766136836	0.0398706766136836	+1	ACSL3
WP:WP5061	Fatty acid transporters	0.0398706766136836	0.0398706766136836	+1	ACSL3
WP:WP5376	17p13 3 YWHAE copy number variation	0.040697111032570385	0.040697111032570385	+1	YWHAE
WP:WP357	Fatty acid biosynthesis	0.040697111032570385	0.040697111032570385	+1	ACSL3
WP:WP698	Glucuronidation	0.045368621282092084	0.045368621282092084	+1	UGP2
WP:WP4718	Cholesterol metabolism with Bloch and Kandutsch Russell pathways	0.04749797025260762	0.04749797025260762	+1	ACSL3
WP:WP5329	Cholesterol biosynthesis pathway in hepatocytes	0.04749797025260762	0.04749797025260762	+1	ACSL3
WP:WP4844	Influence of laminopathies on Wnt signaling	0.04749797025260762	0.04749797025260762	+1	TOR1AIP1
WP:WP500	Glycogen synthesis and degradation	0.04749797025260762	0.04749797025260762	+1	UGP2
WP:WP5408	15q25 copy number variation	0.04749797025260762	0.04749797025260762	+1	AP3S1
WP:WP3888	VEGFA VEGFR2 signaling	0.04749797025260762	0.04749797025260762	+1	YWHAE,CCDC124
WP:WP405	Eukaryotic transcription initiation	0.04749797025260762	0.04749797025260762	+1	TAF13
WP:WP410	Exercise induced circadian regulation	0.04749797025260762	0.04749797025260762	+1	UGP2
WP:WP5312	Metabolic pathways of fibroblasts	0.04749797025260762	0.04749797025260762	+1	UGP2
WP:WP5269	Genetic causes of porto sinusoidal vascular disease	0.04749797025260762	0.04749797025260762	+1	IBTK
WP:WP5323	Fatty Acids and Lipoproteins Transport in Hepatocytes	0.04749797025260762	0.04749797025260762	+1	ACSL3
WP:WP2363	Gastric cancer network 2	0.04749797025260762	0.04749797025260762	+1	S100A6
WP:WP98	Prostaglandin synthesis and regulation	0.04749797025260762	0.04749797025260762	+1	S100A6
WP:WP143	Fatty acid beta oxidation	0.04749797025260762	0.04749797025260762	+1	ACSL3
WP:WP3286	Copper homeostasis	0.049098807051999246	0.049098807051999246	+1	COX17
